"71840","AA","description","Travel-Overseas-Travel Allow"
"71841","AA","code and description","71841 - Travel-Overseas-EquipmentAllow"
"71841","AA","description","Travel-Overseas-EquipmentAllow"
"71845","AA","code and description","71845 - Travel-HOPO-Fares"
"71845","AA","description","Travel-HOPO-Fares"
"71850","AA","code and description","71850 - Travel-HOPO-Travel Allowance"
"71850","AA","description","Travel-HOPO-Travel Allowance"
"71855","AA","code and description","71855 - Meal Allowance*DISABLED"
"71855","AA","description","Meal Allowance*DISABLED"
"71860","AA","code and description","71860 - Meal Allowance - via PAHRIS"
"71860","AA","description","Meal Allowance - via PAHRIS"
"71900","AA","code and description","71900 - Consultants-Fees"
"71900","AA","description","Consultants-Fees"
"71905","AA","code and description","71905 - Consultants-Fares"
"71905","AA","description","Consultants-Fares"
"71910","AA","code and description","71910 - Consultants-Travel Allowance"
"71910","AA","description","Consultants-Travel Allowance"
"71915","AA","code and description","71915 - Consultants-Car hire"
"71915","AA","description","Consultants-Car hire"
"71920","AA","code and description","71920 - Consultants-Other Expenses"
"71920","AA","description","Consultants-Other Expenses"
"71923","AA","code and description","71923 - Consultants-Market Research"
"71923","AA","description","Consultants-Market Research"
"71925","AA","code and description","71925 - Consultants-Training(all costs"
"71925","AA","description","Consultants-Training(all costs"
"71926","AA","code and description","71926 - Consultants-Legal (from Admin)"
"71926","AA","description","Consultants-Legal (from Admin)"
"71927","AA","code and description","71927 - Consult-Data Collect/EntryServ"
"71927","AA","description","Consult-Data Collect/EntryServ"
"71928","AA","code and description","71928 - Contract Service Fee"
"71928","AA","description","Contract Service Fee"
"71930","AA","code and description","71930 - Sessional Payments-via PAHRIS"
"71930","AA","description","Sessional Payments-via PAHRIS"
"71950","AA","code and description","71950 - Contract Project Managers"
"71950","AA","description","Contract Project Managers"
"71951","AA","code and description","71951 - Contract Business Analysts"
"71951","AA","description","Contract Business Analysts"
"72000","AA","code and description","72000 - Computer Consumables"
"72000","AA","description","Computer Consumables"
"72001","AA","code and description","72001 - Computer Phripherals"
"72001","AA","description","Computer Phripherals"
"72005","AA","code and description","72005 - ComputerConsumables-Stationery"
"72005","AA","description","ComputerConsumables-Stationery"
"72010","AA","code and description","72010 - Mainframe Software charges"
"72010","AA","description","Mainframe Software charges"
"72015","AA","code and description","72015 - Specialised Training*DISABLED"
"72015","AA","description","Specialised Training*DISABLED"
"72020","AA","code and description","72020 - Contract Programmers"
"72020","AA","description","Contract Programmers"
"72030","AA","code and description","72030 - PC Software-Non-depreciable"
"72030","AA","description","PC Software-Non-depreciable"
"72031","AA","code and description","72031 - Mid Range Software-Non Depreci"
"72031","AA","description","Mid Range Software-Non Depreci"
"72035","AA","code and description","72035 - Repairs & Maint-Computers"
"72035","AA","description","Repairs & Maint-Computers"
"72037","AA","code and description","72037 - Printers/Faxes-Repairs&Mainten"
"72037","AA","description","Printers/Faxes-Repairs&Mainten"
"72038","AA","code and description","72038 - Printers/Faxes-Consumables"
"72038","AA","description","Printers/Faxes-Consumables"
"72039","AA","code and description","72039 - LexmarkClickChrgs/LexmarkChrgs"
"72039","AA","description","LexmarkClickChrgs/LexmarkChrgs"
"72040","AA","code and description","72040 - Telecommunications Cabling"
"72040","AA","description","Telecommunications Cabling"
"72045","AA","code and description","72045 - Existing Telecom Services"
"72045","AA","description","Existing Telecom Services"
"72048","AA","code and description","72048 - Remote Access"
"72048","AA","description","Remote Access"
"72050","AA","code and description","72050 - Dial-up Access"
"72050","AA","description","Dial-up Access"
"72055","AA","code and description","72055 - Other Computer Services"
"72055","AA","description","Other Computer Services"
"72060","AA","code and description","72060 - Manuals - Other"
"72060","AA","description","Manuals - Other"
"72070","AA","code and description","72070 - IBMA Mainframe"
"72070","AA","description","IBMA Mainframe"
"72075","AA","code and description","72075 - IBMA Servers"
"72075","AA","description","IBMA Servers"
"72080","AA","code and description","72080 - IBMA Comms - Networks"
"72080","AA","description","IBMA Comms - Networks"
"72081","AA","code and description","72081 - IBMA Project Office"
"72081","AA","description","IBMA Project Office"
"72082","AA","code and description","72082 - IBMA Shared Storage"
