"Approp (Economic Security) Bill (No.1) 08-09","AA","description","Approp (Economic Security) Bill (No.1) 08-09"
"Approp (Economic Security) Bill (No.1) 08-09","AS","disabled","Y"
"Appropriation (NTER) Bill (No. 1) 2007-2008","AA","description","Appropriation (NTER) Bill (No. 1) 2007-2008"
"Appropriation (NTER) Bill (No. 1) 2007-2008","AS","disabled","Y"
"Appropriation (Regional Telecommunications Services) Bill 2005-2006","AA","description","Appropriation (Regional Telecommunications Services) Bill 2005-2006"
"Appropriation (Regional Telecommunications Services) Bill 2005-2006","AS","disabled","Y"
"Appropriation Bill 1","AA","description","Appropriation Bill 1"
"Appropriation Bill 1","AS","CBMS-R Approp Item Mapping","A001-00001-05000"
"Appropriation Bill 1","AS","CBMS-R Approp Type Mapping","A001"
"Appropriation Bill 1","AS","disabled","Y"
"Appropriation Bill 1 - Capital Budget (DCB) - - Non Operating","AA","description","Appropriation Bill 1 - Capital Budget (DCB) - - Non Operating"
"Appropriation Bill 1 - Capital Budget (DCB) - - Non Operating","AS","CBMS-R Approp Item Mapping","A001-00001-05001"
"Appropriation Bill 1 - Capital Budget (DCB) - - Non Operating","AS","CBMS-R Approp Type Mapping","A001"
"Appropriation Bill 1 - Capital Budget (DCB) - - Non Operating","AS","disabled","Y"
"Appropriation Bill 2 - New Administered Expenses","AA","description","Appropriation Bill 2 - New Administered Expenses"
"Appropriation Bill 2 - New Administered Expenses","AS","CBMS-R Approp Item Mapping","A002-00005-05003"
"Appropriation Bill 2 - New Administered Expenses","AS","CBMS-R Approp Type Mapping","A002"
"Appropriation Bill 2 - New Administered Expenses","AS","disabled","Y"
"Appropriation Bill 2 - SPP","AA","description","Appropriation Bill 2 - SPP"
"Appropriation Bill 2 - SPP","AS","CBMS-R Approp Item Mapping","A002-00005-05002"
"Appropriation Bill 2 - SPP","AS","CBMS-R Approp Type Mapping","A002"
"Appropriation Bill 2 - SPP","AS","disabled","Y"
"Appropriation Bill 3","AA","description","Appropriation Bill 3"
"Appropriation Bill 3","AS","CBMS-R Approp Item Mapping","A001-00002-05000"
"Appropriation Bill 3","AS","CBMS-R Approp Type Mapping","A001"
"Appropriation Bill 3","AS","disabled","Y"
"Appropriation Bill 4 - New Administered Expenses","AA","description","Appropriation Bill 4 - New Administered Expenses"
"Appropriation Bill 4 - New Administered Expenses","AS","CBMS-R Approp Item Mapping","A002-00006-05003"
"Appropriation Bill 4 - New Administered Expenses","AS","CBMS-R Approp Type Mapping","A002"
"Appropriation Bill 4 - New Administered Expenses","AS","disabled","Y"
"Appropriation Bill 4 - SPP","AA","description","Appropriation Bill 4 - SPP"
"Appropriation Bill 4 - SPP","AS","CBMS-R Approp Item Mapping","A002-00006-05002"
"Appropriation Bill 4 - SPP","AS","CBMS-R Approp Type Mapping","A002"
"Appropriation Bill 4 - SPP","AS","disabled","Y"
"Appropriation Bill 5","AA","description","Appropriation Bill 5"
"Appropriation Bill 5","AS","CBMS-R Approp Item Mapping","A001-00003-05000"
