"1038","AA","description","Coal Mining Industry (Long Service Leave) Payroll Levy Act 1992"
"1038","AA","code and description","1038 - Coal Mining Industry (Long Service Leave) Payroll Levy Act 1992"
"1039","AS","disabled","Y"
"1070","AS","disabled","Y"
"1070","AA","description","Australian International Education Foundation International Marketing Account"
"1070","AA","code and description","1070 - Australian International Education Foundation International Marketing Account"
"1078","AS","CBMS-R Approp Type Mapping","A300"
"1078","AS","CBMS-R Approp Item Mapping","A300-30006-01078"
"1078","AS","disabled","Y"
"1078","AA","description","ARC Research Endowment Account - - s21 FMA Act [s62 Australian Research Council Act 2001]"
"1078","AA","code and description","1078 - ARC Research Endowment Account - - s21 FMA Act [s62 Australian Research Council Act 2001]"
"1085","AS","disabled","Y"
"1085","AA","description","Book Industry - Education Textbook Subsidy Scheme"
"1085","AA","code and description","1085 - Book Industry - Education Textbook Subsidy Scheme"
"1097","AS","disabled","Y"
"1097","AA","description","COMCARE special public money"
"1097","AA","code and description","1097 - COMCARE special public money"
"1128","AS","disabled","Y"
"1128","AA","description","Federation Fund Account - DEST"
"1128","AA","code and description","1128 - Federation Fund Account - DEST"
"1139","AS","disabled","Y"
"1139","AA","description","Higher Education (HECS) Account"
"1139","AA","code and description","1139 - Higher Education (HECS) Account"
"1171","AS","disabled","Y"
"1171","AA","description","National Science and Technology Centre Account - - s20 FMA Act - - Questacon"
"1171","AA","code and description","1171 - National Science and Technology Centre Account - - s20 FMA Act - - Questacon"
"1173","AS","disabled","Y"
"1173","AA","description","National Youth Affairs Research Scheme Account - DEST"
"1173","AA","code and description","1173 - National Youth Affairs Research Scheme Account - DEST"
"1208","AS","disabled","Y"
"1208","AA","description","Other Trust Moneys Account - DEST"
"1208","AA","code and description","1208 - Other Trust Moneys Account - DEST"
"1296","AS","disabled","Y"
"1296","AA","description","Services for Other Governments and Non-Agency Bodies - DEST"
"1296","AA","code and description","1296 - Services for Other Governments and Non-Agency Bodies - DEST"
"1313","AS","disabled","Y"
"1313","AA","description","Special Acc - Super Paymts for Aboriginal Tutor Assistance Sch Tutors"
"1313","AA","code and description","1313 - Special Acc - Super Paymts for Aboriginal Tutor Assistance Sch Tutors"
"1314","AS","disabled","Y"
"1314","AA","description","Special Public Monies"
"1314","AA","code and description","1314 - Special Public Monies"
"1319","AS","disabled","Y"
"1319","AA","description","Students (Financial Supplement) Account"
"1319","AA","code and description","1319 - Students (Financial Supplement) Account"
"1322","AS","disabled","Y"
"1322","AA","description","Superannuation Productivity Benefits ATAS Tutors Account"
"1322","AA","code and description","1322 - Superannuation Productivity Benefits ATAS Tutors Account"
"1331","AS","disabled","Y"
"1331","AA","description","Unallocated - Special Account"
"1331","AA","code and description","1331 - Unallocated - Special Account"
"1350","AS","disabled","Y"
"1350","AA","description","ABSTUDY - Secondary"
"1350","AA","code and description","1350 - ABSTUDY - Secondary"
"1351","AS","disabled","Y"
"1351","AA","description","ABSTUDY - Tertiary"
"1351","AA","code and description","1351 - ABSTUDY - Tertiary"
"1352","AS","disabled","Y"
"1352","AA","description","ABSTUDY Student Financial Supplement Loans"
"1352","AA","code and description","1352 - ABSTUDY Student Financial Supplement Loans"
"1355","AS","disabled","Y"
"1355","AA","description","Assistance for Isolated Children"
"1355","AA","code and description","1355 - Assistance for Isolated Children"
"1365","AS","disabled","Y"
"1365","AA","description","Coal Mining Industry (long service leave Funding (Act) 1992"
"1365","AA","code and description","1365 - Coal Mining Industry (long service leave Funding (Act) 1992"
"1373","AS","disabled","Y"
"1373","AA","description","Framework for Open Learning"
"1373","AA","code and description","1373 - Framework for Open Learning"
"1376","AS","disabled","Y"
"1376","AA","description","Grants to foster Literacy and Numeracy - Government"
"1376","AA","code and description","1376 - Grants to foster Literacy and Numeracy - Government"
"1379","AS","disabled","Y"
"1379","AA","description","Higher Ed Fund Act - Australian Education International"
"1379","AA","code and description","1379 - Higher Ed Fund Act - Australian Education International"
"1380","AS","disabled","Y"
"1380","AA","description","Higher Ed Fund Act - Inst Grants Scheme (research quantum)"
"1380","AA","code and description","1380 - Higher Ed Fund Act - Inst Grants Scheme (research quantum)"
"1381","AS","disabled","Y"
"1381","AA","description","Higher Ed Fund Act - Systemic Infrastructure Initiative"
"1381","AA","code and description","1381 - Higher Ed Fund Act - Systemic Infrastructure Initiative"
"1382","AS","disabled","Y"
"1382","AA","description","Higher Education Funding Act - Regional Protection Fund"
"1382","AA","code and description","1382 - Higher Education Funding Act - Regional Protection Fund"
"1383","AS","disabled","Y"
"1383","AA","description","Higher Education Funding Act 1988 and Higher Education Support Act 2003"
"1383","AA","code and description","1383 - Higher Education Funding Act 1988 and Higher Education Support Act 2003"
"1385","AS","disabled","Y"
"1385","AA","description","Indigenous Education (Targeted Assistance) Act 2000"
"1385","AA","code and description","1385 - Indigenous Education (Targeted Assistance) Act 2000"
"1386","AS","disabled","Y"
"1386","AA","description","Indigenous Education Strategic Initiatives"
"1386","AA","code and description","1386 - Indigenous Education Strategic Initiatives"
"1413","AS","CBMS-R Approp Type Mapping","A100"
"1413","AS","CBMS-R Approp Item Mapping","A100-10203-01413"
"1413","AS","disabled","Y"
"1413","AA","description","1413 - Social Security (Administration) Act 1999"
"1413","AA","code and description","1413 - Social Security (Administration) Act 1999"
"1415","AS","disabled","Y"
