"7169","AS","cash flow map","6800001"
"7169","AS","legacy cash flow map","6800003"
"7169","AA","description","Acc Depn/Amt - Transfers to investment properties"
"7169","AA","code and description","7169 - Acc Depn/Amt - Transfers to investment properties"
"7169","AS","DR/CR","CR"
"7169","AS","legacy description","Acc Depn/Amt - Transfers to investment properties"
"7169","AS","legacy code and description","7169 - Acc Depn/Amt - Transfers to investment properties"
"7170","AS","cash flow map","6212006"
"7170","AA","description","Acc Depn/Amt - Disposals - donation/gift"
"7170","AA","code and description","7170 - Acc Depn/Amt - Disposals - donation/gift"
"7170","AS","DR/CR","DR"
"7320","AA","description","Gross Value - ROU"
"7320","AA","code and description","7320 - Gross Value - ROU"
"7320","AS","DR/CR","DR"
"7320","AS","flat file","N"
"7321","AS","cash flow map","6800001"
"7321","AA","description","Gross Value - ROU - Additions -By purchase or internally dev"
"7321","AA","code and description","7321 - Gross Value - ROU - Additions -By purchase or internally dev"
"7321","AS","DR/CR","DR"
"7322","AS","cash flow map","6800001"
"7322","AA","description","Gross Value - ROU - Revaluations"
"7322","AA","code and description","7322 - Gross Value - ROU - Revaluations"
"7322","AS","DR/CR","DR"
"7324","AS","cash flow map","6800001"
"7324","AA","description","Gross Value - ROU - Disposals"
"7324","AA","code and description","7324 - Gross Value - ROU - Disposals"
"7324","AS","DR/CR","CR"
"7325","AS","cash flow map","6900002"
"7325","AA","description","Gross Value - ROU - Other movements"
"7325","AA","code and description","7325 - Gross Value - ROU - Other movements"
"7325","AS","DR/CR","DR"
"7328","AS","cash flow map","6900002"
"7328","AA","description","Gross Value - ROU - Fm acqustn of ents & ops (incl restruct)"
"7328","AA","code and description","7328 - Gross Value - ROU - Fm acqustn of ents & ops (incl restruct)"
"7328","AS","DR/CR","DR"
"7329","AS","cash flow map","6900002"
"7329","AA","description","Gross Value - ROU - Reclassifications"
"7329","AA","code and description","7329 - Gross Value - ROU - Reclassifications"
"7329","AS","DR/CR","DR"
"7330","AA","description","Gross Value - At 1 July - ROU"
"7330","AA","code and description","7330 - Gross Value - At 1 July - ROU"
"7330","AS","DR/CR","DR"
"7330","AS","flat file","N"
"7323","AS","cash flow map","6900002"
"7323","AA","description","Gross Value - ROU - Changes in accounting policy"
"7323","AA","code and description","7323 - Gross Value - ROU - Changes in accounting policy"
"7323","AS","DR/CR","DR"
"7331","AS","editable","N"
"7331","AA","description","Gross Value as at 30 June - ROU"
"7331","AA","code and description","7331 - Gross Value as at 30 June - ROU"
"7331","AS","DR/CR","DR"
"7331","AS","flat file","N"
